page_name,page_id,funding_entity,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,ad_creative_body,ad_snapshot_url,currency,search_expression,crawl_timestamp,impressions.lower_bound,impressions.upper_bound,spend.lower_bound,spend.upper_bound,ad_creative_link_caption,ad_creative_link_title,ad_creative_link_description,kanton,region,partei,account_art,ad_uuid
SP Basel-Stadt,251838211585945,SP Basel-Stadt,2019-10-04T12:37:05Z,2019-10-04T12:37:05Z,2019-10-11T10:33:32Z,"""Wir alle gemeinsam: gerecht und fortschrittlich, stark gegen Abbau, über Grenzen hinweg.""",https://www.facebook.com/ads/archive/render_ad/?id=2402193280041441,CHF,251838211585945,2019-10-05T01:52:55Z,5000,9999,0,99,sp-bs.ch,JETZT WÄHLEN,"""Wir alle gemeinsam: gerecht und fortschrittlich, stark gegen Abbau, über Grenzen hinweg.""",BS,CH/D,SP,Kantonale Sektion,208
SP Basel-Stadt,251838211585945,SP Basel-Stadt,2019-09-25T14:09:36Z,2019-09-25T14:09:36Z,2019-10-02T11:58:18Z,"JETZT LISTE 5 in den Nationalrat wählen

Familie und Beruf müssen für Männer und für Frauen vereinbar sein. Darum braucht es mehr Teilzeitstellen, mehr bezahlbare Kinderbetreuung und mehr Elternzeit.",https://www.facebook.com/ads/archive/render_ad/?id=1428357967311892,CHF,251838211585945,2019-10-10T01:55:44Z,10000,49999,100,499,sp-bs.ch,Gleichstellung durchsetzen,"""Wir alle gemeinsam: gerecht und fortschrittlich, stark gegen Abbau, über Grenzen hinweg.""",BS,CH/D,SP,Kantonale Sektion,209
SP Basel-Stadt,251838211585945,SP Basel-Stadt,2019-09-25T14:09:36Z,2019-09-25T14:09:36Z,2019-10-02T11:58:18Z,"JETZT LISTE 5 in den Nationalrat wählen

Familie und Beruf müssen für Männer und für Frauen vereinbar sein. Darum braucht es mehr Teilzeitstellen, mehr bezahlbare Kinderbetreuung und mehr Elternzeit.",https://www.facebook.com/ads/archive/render_ad/?id=1428357967311892,CHF,251838211585945,2019-09-30T01:52:57Z,10000,49999,0,99,sp-bs.ch,Gleichstellung durchsetzen,"""Wir alle gemeinsam: gerecht und fortschrittlich, stark gegen Abbau, über Grenzen hinweg.""",BS,CH/D,SP,Kantonale Sektion,209
SP Basel-Stadt,251838211585945,SP Basel-Stadt,2019-09-25T14:09:36Z,2019-09-25T14:09:36Z,2019-10-02T11:58:18Z,"JETZT LISTE 5 in den Nationalrat wählen

Familie und Beruf müssen für Männer und für Frauen vereinbar sein. Darum braucht es mehr Teilzeitstellen, mehr bezahlbare Kinderbetreuung und mehr Elternzeit.",https://www.facebook.com/ads/archive/render_ad/?id=1428357967311892,CHF,251838211585945,2019-09-29T01:52:57Z,5000,9999,0,99,sp-bs.ch,Gleichstellung durchsetzen,"""Wir alle gemeinsam: gerecht und fortschrittlich, stark gegen Abbau, über Grenzen hinweg.""",BS,CH/D,SP,Kantonale Sektion,209
SP Basel-Stadt,251838211585945,SP Basel-Stadt,2019-09-25T14:09:36Z,2019-09-25T14:09:36Z,2019-10-02T11:58:18Z,"JETZT LISTE 5 in den Nationalrat wählen

Familie und Beruf müssen für Männer und für Frauen vereinbar sein. Darum braucht es mehr Teilzeitstellen, mehr bezahlbare Kinderbetreuung und mehr Elternzeit.",https://www.facebook.com/ads/archive/render_ad/?id=1428357967311892,CHF,251838211585945,2019-09-28T01:51:54Z,1000,4999,0,99,sp-bs.ch,Gleichstellung durchsetzen,"""Wir alle gemeinsam: gerecht und fortschrittlich, stark gegen Abbau, über Grenzen hinweg.""",BS,CH/D,SP,Kantonale Sektion,209
SP Basel-Stadt,251838211585945,Dariyusch Pour Mohsen,2019-09-16T10:51:13Z,2019-09-16T12:43:02Z,2019-09-23T10:43:02Z,"Familie oder Beruf? Falsche Frage!

Familie und Beruf müssen für Männer und für Frauen vereinbar sein. Darum braucht es mehr Teilzeitstellen, mehr bezahlbare Kinderbetreuung und mehr Elternzeit.",https://www.facebook.com/ads/archive/render_ad/?id=3160024974068352,CHF,251838211585945,2019-10-10T01:55:44Z,10000,49999,100,499,sp-bs.ch,Gleichstellung durchsetzen,"""Wir alle gemeinsam: gerecht und fortschrittlich, stark gegen Abbau, über Grenzen hinweg.""",BS,CH/D,SP,Kantonale Sektion,210
SP Basel-Stadt,251838211585945,Dariyusch Pour Mohsen,2019-09-16T10:51:13Z,2019-09-16T12:43:02Z,2019-09-23T10:43:02Z,"Familie oder Beruf? Falsche Frage!

Familie und Beruf müssen für Männer und für Frauen vereinbar sein. Darum braucht es mehr Teilzeitstellen, mehr bezahlbare Kinderbetreuung und mehr Elternzeit.",https://www.facebook.com/ads/archive/render_ad/?id=3160024974068352,CHF,251838211585945,2019-09-20T01:48:09Z,10000,49999,0,99,sp-bs.ch,Gleichstellung durchsetzen,"""Wir alle gemeinsam: gerecht und fortschrittlich, stark gegen Abbau, über Grenzen hinweg.""",BS,CH/D,SP,Kantonale Sektion,210
SP Basel-Stadt,251838211585945,Dariyusch Pour Mohsen,2019-09-16T10:51:13Z,2019-09-16T12:43:02Z,2019-09-23T10:43:02Z,"Familie oder Beruf? Falsche Frage!

Familie und Beruf müssen für Männer und für Frauen vereinbar sein. Darum braucht es mehr Teilzeitstellen, mehr bezahlbare Kinderbetreuung und mehr Elternzeit.",https://www.facebook.com/ads/archive/render_ad/?id=3160024974068352,CHF,251838211585945,2019-09-19T01:48:14Z,5000,9999,0,99,sp-bs.ch,Gleichstellung durchsetzen,"""Wir alle gemeinsam: gerecht und fortschrittlich, stark gegen Abbau, über Grenzen hinweg.""",BS,CH/D,SP,Kantonale Sektion,210
SP Basel-Stadt,251838211585945,Dariyusch Pour Mohsen,2019-09-16T10:51:13Z,2019-09-16T12:43:02Z,2019-09-23T10:43:02Z,"Familie oder Beruf? Falsche Frage!

Familie und Beruf müssen für Männer und für Frauen vereinbar sein. Darum braucht es mehr Teilzeitstellen, mehr bezahlbare Kinderbetreuung und mehr Elternzeit.",https://www.facebook.com/ads/archive/render_ad/?id=3160024974068352,CHF,251838211585945,2019-09-18T01:48:14Z,1000,4999,0,99,sp-bs.ch,Gleichstellung durchsetzen,"""Wir alle gemeinsam: gerecht und fortschrittlich, stark gegen Abbau, über Grenzen hinweg.""",BS,CH/D,SP,Kantonale Sektion,210
SP Basel-Stadt,251838211585945,Dariyusch Pour Mohsen,2019-09-16T10:51:13Z,2019-09-16T12:43:02Z,2019-09-23T10:43:02Z,"Familie oder Beruf? Falsche Frage!

Familie und Beruf müssen für Männer und für Frauen vereinbar sein. Darum braucht es mehr Teilzeitstellen, mehr bezahlbare Kinderbetreuung und mehr Elternzeit.",https://www.facebook.com/ads/archive/render_ad/?id=3160024974068352,CHF,251838211585945,2019-09-17T01:48:05Z,0,999,0,99,sp-bs.ch,Gleichstellung durchsetzen,"""Wir alle gemeinsam: gerecht und fortschrittlich, stark gegen Abbau, über Grenzen hinweg.""",BS,CH/D,SP,Kantonale Sektion,210
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-10-09T14:21:57Z,2019-10-09T14:21:57Z,2019-10-20T15:00:00Z,Jetzt Daniela Schneeberger in den Ständerat wählen!,https://www.facebook.com/ads/archive/render_ad/?id=633435720519011,CHF,154212901272905,2019-10-10T01:55:14Z,1000,4999,0,99,danielaschneeberger.ch,Daniela Schneeberger in den Ständerat,FDP Baselland,BL,CH/D,FDP,Kantonale Sektion,211
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-10-08T10:21:56Z,2019-10-08T10:21:56Z,2019-10-20T15:00:00Z,Jetzt Daniela Schneeberger in den Ständerat wählen!,https://www.facebook.com/ads/archive/render_ad/?id=749680668824115,CHF,154212901272905,2019-10-10T01:55:14Z,1000,4999,0,99,danielaschneeberger.ch,Daniela Schneeberger in den Ständerat,FDP Baselland,BL,CH/D,FDP,Kantonale Sektion,212
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-10-08T10:15:22Z,2019-10-08T10:15:22Z,2019-10-20T15:00:00Z,Das Baselbiet will. Die Liste 1 will. Gemeinsam weiterkommen.,https://www.facebook.com/ads/archive/render_ad/?id=2123008658004987,CHF,154212901272905,2019-10-10T01:55:14Z,1000,4999,0,99,www.facebook.com,FDP.Die Liberalen Baselland,NA,BL,CH/D,FDP,Kantonale Sektion,213
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-10-08T10:15:22Z,2019-10-08T10:15:22Z,2019-10-20T15:00:00Z,Das Baselbiet will. Die Liste 1 will. Gemeinsam weiterkommen.,https://www.facebook.com/ads/archive/render_ad/?id=2123008658004987,CHF,154212901272905,2019-10-09T01:55:01Z,0,999,0,99,www.facebook.com,FDP.Die Liberalen Baselland,NA,BL,CH/D,FDP,Kantonale Sektion,213
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-10-08T10:12:28Z,2019-10-08T10:12:28Z,2019-10-20T15:00:00Z,"Wir kämpfen für einen modernen Arbeitsplatzstandort. Vergessen dabei aber nicht: Ohne starke Wirtschaft und ohne das vielfältige Engagement von vielen Unternehmerinnen und Unternehmern geht nichts. 
#ichwill #gemeinsamweiterkommen #fdpbl #fdp #möglichmachen #work #arbeitsplatz",https://www.facebook.com/ads/archive/render_ad/?id=1175867495931780,CHF,154212901272905,2019-10-10T01:55:14Z,1000,4999,0,99,fdp-bl.ch,FDP.Die Liberalen Baselland,Das Baselbiet will.,BL,CH/D,FDP,Kantonale Sektion,214
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-10-08T10:10:54Z,2019-10-08T10:10:54Z,2019-10-20T15:00:00Z,"Die FDP steht für die Chancengesellschaft, die ermöglicht, statt verbietet, die Chancen bietet statt gleichschaltet und die die Werte der Willensnation Schweiz pflegt.
#ichwill #gemeinsamweiterkommen #fdpbl #fdp #möglichmachen #gesellschaft #chancen",https://www.facebook.com/ads/archive/render_ad/?id=756920741405437,CHF,154212901272905,2019-10-10T01:55:14Z,1000,4999,0,99,fdp-bl.ch,FDP.Die Liberalen Baselland,Das Baselbiet will.,BL,CH/D,FDP,Kantonale Sektion,215
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-10-08T10:10:54Z,2019-10-08T10:10:54Z,2019-10-20T15:00:00Z,"Die FDP steht für die Chancengesellschaft, die ermöglicht, statt verbietet, die Chancen bietet statt gleichschaltet und die die Werte der Willensnation Schweiz pflegt.
#ichwill #gemeinsamweiterkommen #fdpbl #fdp #möglichmachen #gesellschaft #chancen",https://www.facebook.com/ads/archive/render_ad/?id=756920741405437,CHF,FDP,2019-10-09T00:07:29Z,0,999,0,99,fdp-bl.ch,FDP.Die Liberalen Baselland,Das Baselbiet will.,BL,CH/D,FDP,Kantonale Sektion,215
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-10-08T10:09:06Z,2019-10-08T10:09:06Z,2019-10-20T15:00:00Z,"Nur mit mehr Markt im Gesundheitswesen wird es uns gelingen, die Kosten für die Bürgerinnen und Bürger zu dämpfen und die hohen Erwartungen an die Qualität weiterhin zu erfüllen. 
#ichwill #gemeinsamweiterkommen #fdpbl #fdp #möglichmachen #gesundheit #qualität",https://www.facebook.com/ads/archive/render_ad/?id=503616473753103,CHF,154212901272905,2019-10-10T01:55:14Z,5000,9999,0,99,fdp-bl.ch,FDP.Die Liberalen Baselland,Das Baselbiet will.,BL,CH/D,FDP,Kantonale Sektion,216
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-10-08T10:09:06Z,2019-10-08T10:09:06Z,2019-10-20T15:00:00Z,"Nur mit mehr Markt im Gesundheitswesen wird es uns gelingen, die Kosten für die Bürgerinnen und Bürger zu dämpfen und die hohen Erwartungen an die Qualität weiterhin zu erfüllen. 
#ichwill #gemeinsamweiterkommen #fdpbl #fdp #möglichmachen #gesundheit #qualität",https://www.facebook.com/ads/archive/render_ad/?id=503616473753103,CHF,154212901272905,2019-10-09T01:55:01Z,1000,4999,0,99,fdp-bl.ch,FDP.Die Liberalen Baselland,Das Baselbiet will.,BL,CH/D,FDP,Kantonale Sektion,216
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-09-30T08:29:44Z,2019-09-30T08:29:44Z,2019-10-20T15:00:00Z,"Wir kämpfen für einen modernen Arbeitsplatzstandort. Vergessen dabei aber nicht: Ohne starke Wirtschaft und ohne das vielfältige Engagement von vielen Unternehmerinnen und Unternehmern geht nichts. 
#ichwill #gemeinsamweiterkommen #fdpbl #fdp #möglichmachen #work #arbeitsplatz",https://www.facebook.com/ads/archive/render_ad/?id=397144667585362,CHF,154212901272905,2019-10-10T01:55:14Z,10000,49999,0,99,fdp-bl.ch,FDP.Die Liberalen Baselland,Das Baselbiet will.,BL,CH/D,FDP,Kantonale Sektion,217
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-09-30T08:29:44Z,2019-09-30T08:29:44Z,2019-10-20T15:00:00Z,"Wir kämpfen für einen modernen Arbeitsplatzstandort. Vergessen dabei aber nicht: Ohne starke Wirtschaft und ohne das vielfältige Engagement von vielen Unternehmerinnen und Unternehmern geht nichts. 
#ichwill #gemeinsamweiterkommen #fdpbl #fdp #möglichmachen #work #arbeitsplatz",https://www.facebook.com/ads/archive/render_ad/?id=397144667585362,CHF,154212901272905,2019-10-05T01:52:25Z,5000,9999,0,99,fdp-bl.ch,FDP.Die Liberalen Baselland,Das Baselbiet will.,BL,CH/D,FDP,Kantonale Sektion,217
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-09-30T08:29:44Z,2019-09-30T08:29:44Z,2019-10-20T15:00:00Z,"Wir kämpfen für einen modernen Arbeitsplatzstandort. Vergessen dabei aber nicht: Ohne starke Wirtschaft und ohne das vielfältige Engagement von vielen Unternehmerinnen und Unternehmern geht nichts. 
#ichwill #gemeinsamweiterkommen #fdpbl #fdp #möglichmachen #work #arbeitsplatz",https://www.facebook.com/ads/archive/render_ad/?id=397144667585362,CHF,154212901272905,2019-10-02T01:52:28Z,1000,4999,0,99,fdp-bl.ch,FDP.Die Liberalen Baselland,Das Baselbiet will.,BL,CH/D,FDP,Kantonale Sektion,217
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-09-30T08:29:44Z,2019-09-30T08:29:44Z,2019-10-20T15:00:00Z,"Mobilität auf Strasse, Schiene, auf dem Wasser und in der Luft ist Teil der individuellen Freiheit. Wir wollen vorausdenken und lenken, denn nur so kommen wir weiter.
#ichwill #gemeinsamweiterkommen #fdpbl #fdp #möglichmachen #mobilität",https://www.facebook.com/ads/archive/render_ad/?id=486183138778063,CHF,154212901272905,2019-10-10T01:55:14Z,10000,49999,100,499,fdp-bl.ch,FDP.Die Liberalen Baselland,Das Baselbiet will.,BL,CH/D,FDP,Kantonale Sektion,218
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-09-30T08:29:44Z,2019-09-30T08:29:44Z,2019-10-20T15:00:00Z,"Mobilität auf Strasse, Schiene, auf dem Wasser und in der Luft ist Teil der individuellen Freiheit. Wir wollen vorausdenken und lenken, denn nur so kommen wir weiter.
#ichwill #gemeinsamweiterkommen #fdpbl #fdp #möglichmachen #mobilität",https://www.facebook.com/ads/archive/render_ad/?id=486183138778063,CHF,154212901272905,2019-10-05T01:52:25Z,10000,49999,0,99,fdp-bl.ch,FDP.Die Liberalen Baselland,Das Baselbiet will.,BL,CH/D,FDP,Kantonale Sektion,218
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-09-30T08:29:44Z,2019-09-30T08:29:44Z,2019-10-20T15:00:00Z,"Mobilität auf Strasse, Schiene, auf dem Wasser und in der Luft ist Teil der individuellen Freiheit. Wir wollen vorausdenken und lenken, denn nur so kommen wir weiter.
#ichwill #gemeinsamweiterkommen #fdpbl #fdp #möglichmachen #mobilität",https://www.facebook.com/ads/archive/render_ad/?id=486183138778063,CHF,154212901272905,2019-10-03T01:52:19Z,5000,9999,0,99,fdp-bl.ch,FDP.Die Liberalen Baselland,Das Baselbiet will.,BL,CH/D,FDP,Kantonale Sektion,218
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-09-30T08:29:44Z,2019-09-30T08:29:44Z,2019-10-20T15:00:00Z,"Mobilität auf Strasse, Schiene, auf dem Wasser und in der Luft ist Teil der individuellen Freiheit. Wir wollen vorausdenken und lenken, denn nur so kommen wir weiter.
#ichwill #gemeinsamweiterkommen #fdpbl #fdp #möglichmachen #mobilität",https://www.facebook.com/ads/archive/render_ad/?id=486183138778063,CHF,154212901272905,2019-10-01T01:52:47Z,1000,4999,0,99,fdp-bl.ch,FDP.Die Liberalen Baselland,Das Baselbiet will.,BL,CH/D,FDP,Kantonale Sektion,218
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-09-30T08:29:44Z,2019-09-30T08:29:44Z,2019-10-20T15:00:00Z,"Die FDP steht für die Chancengesellschaft, die ermöglicht, statt verbietet, die Chancen bietet statt gleichschaltet und die die Werte der Willensnation Schweiz pflegt.
#ichwill #gemeinsamweiterkommen #fdpbl #fdp #möglichmachen #gesellschaft #chancen",https://www.facebook.com/ads/archive/render_ad/?id=492354044920423,CHF,154212901272905,2019-10-10T01:55:14Z,10000,49999,0,99,fdp-bl.ch,FDP.Die Liberalen Baselland,Das Baselbiet will.,BL,CH/D,FDP,Kantonale Sektion,219
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-09-30T08:29:44Z,2019-09-30T08:29:44Z,2019-10-20T15:00:00Z,"Die FDP steht für die Chancengesellschaft, die ermöglicht, statt verbietet, die Chancen bietet statt gleichschaltet und die die Werte der Willensnation Schweiz pflegt.
#ichwill #gemeinsamweiterkommen #fdpbl #fdp #möglichmachen #gesellschaft #chancen",https://www.facebook.com/ads/archive/render_ad/?id=492354044920423,CHF,154212901272905,2019-10-05T01:52:25Z,5000,9999,0,99,fdp-bl.ch,FDP.Die Liberalen Baselland,Das Baselbiet will.,BL,CH/D,FDP,Kantonale Sektion,219
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-09-30T08:29:44Z,2019-09-30T08:29:44Z,2019-10-20T15:00:00Z,"Die FDP steht für die Chancengesellschaft, die ermöglicht, statt verbietet, die Chancen bietet statt gleichschaltet und die die Werte der Willensnation Schweiz pflegt.
#ichwill #gemeinsamweiterkommen #fdpbl #fdp #möglichmachen #gesellschaft #chancen",https://www.facebook.com/ads/archive/render_ad/?id=492354044920423,CHF,FDP,2019-10-03T00:06:21Z,1000,4999,0,99,fdp-bl.ch,FDP.Die Liberalen Baselland,Das Baselbiet will.,BL,CH/D,FDP,Kantonale Sektion,219
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-09-30T08:29:44Z,2019-09-30T08:29:44Z,2019-10-20T15:00:00Z,"Eine der grössten Sorgen der Schweizerinnen und Schweizer ist die Altersvorsorge. Wir Freisinnige stehen dafür ein, dass wir die strukturellen Reformen der AHV mit Mut und Weitsicht nun endlich angehen, denn es ist fünf nach zwölf in dieser Sache! 
#ichwill #gemeinsamweiterkommen #fdpbl #fdp #möglichmachen #generationen #ahv",https://www.facebook.com/ads/archive/render_ad/?id=507267990067220,CHF,154212901272905,2019-10-10T01:55:14Z,10000,49999,100,499,fdp-bl.ch,FDP.Die Liberalen Baselland,Das Baselbiet will.,BL,CH/D,FDP,Kantonale Sektion,220
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-09-30T08:29:44Z,2019-09-30T08:29:44Z,2019-10-20T15:00:00Z,"Eine der grössten Sorgen der Schweizerinnen und Schweizer ist die Altersvorsorge. Wir Freisinnige stehen dafür ein, dass wir die strukturellen Reformen der AHV mit Mut und Weitsicht nun endlich angehen, denn es ist fünf nach zwölf in dieser Sache! 
#ichwill #gemeinsamweiterkommen #fdpbl #fdp #möglichmachen #generationen #ahv",https://www.facebook.com/ads/archive/render_ad/?id=507267990067220,CHF,154212901272905,2019-10-05T01:52:25Z,10000,49999,0,99,fdp-bl.ch,FDP.Die Liberalen Baselland,Das Baselbiet will.,BL,CH/D,FDP,Kantonale Sektion,220
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-09-30T08:29:44Z,2019-09-30T08:29:44Z,2019-10-20T15:00:00Z,"Eine der grössten Sorgen der Schweizerinnen und Schweizer ist die Altersvorsorge. Wir Freisinnige stehen dafür ein, dass wir die strukturellen Reformen der AHV mit Mut und Weitsicht nun endlich angehen, denn es ist fünf nach zwölf in dieser Sache! 
#ichwill #gemeinsamweiterkommen #fdpbl #fdp #möglichmachen #generationen #ahv",https://www.facebook.com/ads/archive/render_ad/?id=507267990067220,CHF,154212901272905,2019-10-03T01:52:19Z,5000,9999,0,99,fdp-bl.ch,FDP.Die Liberalen Baselland,Das Baselbiet will.,BL,CH/D,FDP,Kantonale Sektion,220
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-09-30T08:29:44Z,2019-09-30T08:29:44Z,2019-10-20T15:00:00Z,"Eine der grössten Sorgen der Schweizerinnen und Schweizer ist die Altersvorsorge. Wir Freisinnige stehen dafür ein, dass wir die strukturellen Reformen der AHV mit Mut und Weitsicht nun endlich angehen, denn es ist fünf nach zwölf in dieser Sache! 
#ichwill #gemeinsamweiterkommen #fdpbl #fdp #möglichmachen #generationen #ahv",https://www.facebook.com/ads/archive/render_ad/?id=507267990067220,CHF,154212901272905,2019-10-01T01:52:47Z,1000,4999,0,99,fdp-bl.ch,FDP.Die Liberalen Baselland,Das Baselbiet will.,BL,CH/D,FDP,Kantonale Sektion,220
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-09-30T08:29:44Z,2019-09-30T08:29:44Z,2019-10-20T15:00:00Z,"Das duale Berufsbildungswesen wird zu Recht als eine Stärke des Bildungs- und Wirtschaftsstandortes Schweiz gelobt. Es gilt, das Image der Berufsbildung in der breiten Bevölkerung, aber auch bei den Lehrkräften an den Sekundarschulen, noch weiter zu fördern. bzw. zu verbessern.
#ichwill #gemeinsamweiterkommen #fdpbl #fdp #möglichmachen #zukunft #bildung",https://www.facebook.com/ads/archive/render_ad/?id=518753445357671,CHF,154212901272905,2019-10-10T01:55:14Z,10000,49999,100,499,fdp-bl.ch,FDP.Die Liberalen Baselland,Das Baselbiet will.,BL,CH/D,FDP,Kantonale Sektion,221
FDP.Die Liberalen Baselland,154212901272905,FDP.Die Liberalen Baselland,2019-09-30T08:29:44Z,2019-09-30T08:29:44Z,2019-10-20T15:00:00Z,"Das duale Berufsbildungswesen wird zu Recht als eine Stärke des Bildungs- und Wirtschaftsstandortes Schweiz gelobt. Es gilt, das Image der Berufsbildung in der breiten Bevölkerung, aber auch bei den Lehrkräften an den Sekundarschulen, noch weiter zu fördern. bzw. zu verbessern.
#ichwill #gemeinsamweiterkommen #fdpbl #fdp #möglichmachen #zukunft #bildung",https://www.facebook.com/ads/archive/render_ad/?id=518753445357671,CHF,FDP,2019-10-10T00:07:33Z,10000,49999,0,99,fdp-bl.ch,FDP.Die Liberalen Baselland,Das Baselbiet will.,BL,CH/D,FDP,Kantonale Sektion,221
